hour,txn_velocity_per_hour,amount_rank,is_high_value,log_amount,merchant_risk_score,scaled_Amount,scaled_Time,actual_class,fraud_probability,risk_score,risk_band,fraud_label
16,15365,0.6933958786125342,0,4.0683427596831,0.1140461642323553,-0.1234993602631486,0.8379819739597173,0,0.00022704553,0.0,None,Legitimate
20,15649,0.2448149097458981,0,1.843719208158766,0.1527022786970405,-0.3319595744150736,1.3015300490231492,0,0.0027759033,0.3,Low,Legitimate
19,17039,0.372329331793109,0,2.525728644308256,0.2216530591346367,-0.307251401736537,1.2286485749944145,0,0.00014307706,0.0,None,Legitimate
21,16756,0.9406510373691658,0,5.765191102784844,0.3098079184139659,0.918162016705446,1.3943323189002466,0,0.002531906,0.3,Low,Legitimate
10,17703,0.2285126418943354,0,1.7439688053917064,0.0783519917195005,-0.3343584261314364,-0.3770181094005651,0,0.0062239314,0.6,Low,Legitimate
1,10276,0.979106903973568,1,6.507277712385012,0.3045463557541723,2.321490270777668,-1.3439137353766948,0,0.005253207,0.5,Low,Legitimate
17,16461,0.4849933463714024,0,3.044522437723423,0.0998682098281825,-0.2732676690880644,1.0051187146029037,0,0.029312883,2.9,Low,Legitimate
10,15441,0.7420007232968291,0,4.328757705794541,0.1531508777822569,-0.0539726413505676,-0.3258262968134937,0,0.0016565069,0.2,Low,Legitimate
2,15838,0.0830334226335729,0,0.6931471805599453,0.3569555631200622,-0.3492313067728856,-1.2466682435926155,0,0.00012418591,0.0,None,Legitimate
13,10276,0.4762224945313844,0,3.0421386463681466,0.3045463557541723,-0.2734675733977613,0.5029082915716135,0,0.0017377464,0.2,Low,Legitimate
0,7695,0.2988128803013971,0,2.2823823856765264,0.1935246582352076,-0.3180462344601695,-1.962237549853938,0,0.00097250595,0.1,Low,Legitimate
7,16166,0.9389165294392344,0,5.739792912179234,0.2671306514997965,0.8861773271539424,-0.6956455533557184,0,0.010840796,1.1,Low,Legitimate
13,15838,0.875851014897808,0,5.120625078137745,0.3569555631200622,0.3122120731522096,0.5146796709365551,0,0.00026710922,0.0,None,Legitimate
16,15365,0.8387855635570755,0,4.867534450455582,0.1140461642323553,0.1625237260511726,0.8268423323066688,0,0.022665935,2.3,Low,Legitimate
12,4101,0.366163752997644,0,2.50715725872282,0.0384609699624177,-0.3081709615611428,0.3409096843184911,0,0.00013964807,0.0,None,Legitimate
21,16756,0.7149543374987272,0,4.174387269895637,0.3098079184139659,-0.0973518765547944,1.388351868560992,0,0.0006602782,0.1,Low,Legitimate
14,16598,0.177151544730291,0,1.249901736214336,0.0200864022049431,-0.343274158343918,0.5947629548808713,0,0.00017662367,0.0,None,Legitimate
7,16166,0.8047063449985429,0,4.640730361386642,0.2671306514997965,0.0570542122550893,-0.6696179596257223,0,0.0026502449,0.3,Low,Legitimate
16,15365,0.3954502522761027,0,2.6354795082673745,0.1140461642323553,-0.301454176755327,0.8502376855704435,0,0.000244105,0.0,None,Legitimate
8,15649,0.7675601372157286,0,4.453882071774309,0.1527022786970405,-0.0135519899298549,-0.506524340338652,0,0.00066578924,0.1,Low,Legitimate
11,10938,0.4450153963912404,0,2.8425810940598164,0.1895173032139089,-0.2886203200727862,-0.1778101509169387,0,0.001223232,0.1,Low,Legitimate
20,17039,0.2930563504408248,0,2.2082744135228043,0.2216530591346367,-0.3208448947959261,1.2374718450371882,0,0.00019440788,0.0,None,Legitimate
6,16453,0.93059510475515,0,5.645446897643238,0.1590786990501735,0.7742309137236797,-0.7320757614082208,0,0.0007842825,0.1,Low,Legitimate
4,15365,0.7478713655212126,0,4.344714099789901,0.1140461642323553,-0.0490949761939633,-0.9772742253176654,0,0.0012976014,0.1,Low,Legitimate
2,15838,0.6738844199756326,0,3.9564225927248304,0.3569555631200622,-0.1482475138036245,-1.291395273594648,0,0.000824554,0.1,Low,Legitimate
10,15441,0.6105503024855429,0,3.688879454113936,0.1531508777822569,-0.1973040314032433,-0.2949343227019207,0,0.0002171687,0.0,None,Legitimate
10,15441,0.5530569824477629,0,3.41969196429832,0.1531508777822569,-0.2350459650740176,-0.2875851073202309,0,0.13214153,13.2,Low,Legitimate
22,15441,0.3333520594648306,0,2.39698576841553,0.1531508777822569,-0.3132885118893834,1.5518877042463874,0,0.005462201,0.5,Low,Legitimate
4,15365,0.2018875940549214,0,1.5238800240724537,0.1140461642323553,-0.3388762635305862,-0.9534998294267548,0,0.000942965,0.1,Low,Legitimate
5,16570,0.8311575909299982,0,4.812346943780222,0.0990942339314793,0.1346170844174856,-0.8632034524735,0,0.0002821734,0.0,None,Legitimate
5,16570,0.59692177509682,0,3.6184569898173904,0.0990942339314793,-0.2081788258507545,-0.8912315489578242,0,0.00087054825,0.1,Low,Legitimate
9,16756,0.1358182909830165,0,1.0260415958332745,0.3098079184139659,-0.3460728186796746,-0.4748532230490775,0,0.005835563,0.6,Low,Legitimate
17,16461,0.4006449981917579,0,2.647592232065096,0.0998682098281825,-0.3007745021023575,0.9990750904924596,0,0.0021420678,0.2,Low,Legitimate
20,15649,0.4849933463714024,0,3.044522437723423,0.1527022786970405,-0.2732676690880644,1.3200399639816174,0,0.00024991308,0.0,None,Legitimate
9,16756,0.8165424304880147,0,4.719837260966218,0.3098079184139659,0.0911578874893801,-0.419913100038107,0,0.0012711848,0.1,Low,Legitimate
19,16166,0.3844796651767688,0,2.5649493574615367,0.2671306514997965,-0.305252358639568,1.1785517744412912,0,0.0015744016,0.2,Low,Legitimate
7,17039,0.2686485936090054,0,2.069391205826334,0.2216530591346367,-0.3255626365047729,-0.5948623303850381,0,0.010680649,1.1,Low,Legitimate
19,16166,0.7565105492491406,0,4.393461012299545,0.2671306514997965,-0.0337023443473021,1.1276337148627067,0,0.001139699,0.1,Low,Legitimate
3,16598,0.7377258985909756,0,4.296468746312235,0.0200864022049431,-0.0636080290779581,-1.179746161979406,0,0.00019736917,0.0,None,Legitimate
16,16570,0.4849933463714024,0,3.044522437723423,0.0990942339314793,-0.2732676690880644,0.8871101100212713,0,0.0011462305,0.1,Low,Legitimate
11,7695,0.5603127732113325,0,3.433664571799657,0.1935246582352076,-0.2333267880106243,-0.1747567519761221,0,0.0009238142,0.1,Low,Legitimate
11,15441,0.8150870589557139,0,4.709530201312334,0.1531508777822569,0.0865600883663514,-0.2641265802852669,0,0.0006106796,0.1,Low,Legitimate
16,15365,0.2303665289125618,0,1.7698546338400052,0.1140461642323553,-0.3337587132023457,0.8772760596394685,0,0.0027858603,0.3,Low,Legitimate
15,16856,0.9052042260197256,0,5.3706380281276624,0.4852558275593772,0.5023610525358988,0.6956093516227408,0,0.0011297114,0.1,Low,Legitimate
20,17039,0.9990677897664032,1,8.038828304072183,0.2216530591346367,12.03276167412908,1.2556658911397098,0,0.0026797338,0.3,Low,Legitimate
21,16756,0.7041417521339012,0,4.110873864173311,0.3098079184139659,-0.1133442213305462,1.3651881524582448,0,0.0003851389,0.0,None,Legitimate
4,15365,0.583084334303581,0,3.555348061489413,0.1140461642323553,-0.217294462372933,-0.9513519212063182,0,0.00028029754,0.0,None,Legitimate
6,16453,0.3069517252033833,0,2.301584592660462,0.1590786990501735,-0.3172865980833213,-0.7460161069173288,0,0.00023912852,0.0,None,Legitimate
11,10938,0.0830334226335729,0,0.6931471805599453,0.1895173032139089,-0.3492313067728856,-0.2472802413014507,0,0.00018110216,0.0,None,Legitimate
13,10276,0.2590227768278167,0,1.9530276168241771,0.3045463557541723,-0.3290409714934989,0.4811133405113013,0,0.004165999,0.4,Low,Legitimate
20,16756,0.3127240552374064,0,2.31451366385932,0.3098079184139659,-0.3167668468781093,1.3465097741099386,0,0.00022067115,0.0,None,Legitimate
17,16570,0.1087245046645623,0,0.7793248768009976,0.0990942339314793,-0.3485116512579767,0.94588277515106,0,0.00018164831,0.0,None,Legitimate
11,7695,0.4248859754149301,0,2.772588722239781,0.1935246582352076,-0.2932581000577542,-0.1295453897283054,0,0.0008842608,0.1,Low,Legitimate
7,16166,0.3927975787111974,0,2.60638654732571,0.2671306514997965,-0.3030534112329022,-0.63592528165809,0,0.003403447,0.3,Low,Legitimate
1,10276,0.0405204226019725,0,0.636576829071551,0.3045463557541723,-0.3496710962542187,-1.3379122271137105,0,0.0020887752,0.2,Low,Legitimate
18,16453,0.2770542858848273,0,2.132982308607866,0.1590786990501735,-0.3234836316839252,1.0388745663417254,0,0.00016798654,0.0,None,Legitimate
13,10276,0.3333520594648306,0,2.39698576841553,0.3045463557541723,-0.3132885118893834,0.4294161377547154,0,0.00045411327,0.0,None,Legitimate
22,17703,0.8000540717046982,0,4.61512051684126,0.0783519917195005,0.0465792264269719,1.487324110090912,0,0.00054117816,0.1,Low,Legitimate
4,15420,0.3333520594648306,0,2.39698576841553,0.4178968939922066,-0.3132885118893834,-1.0352888051931823,0,0.0034017444,0.3,Low,Legitimate
3,15420,0.7680429202933917,0,4.454347296253507,0.4178968939922066,-0.0133920664820973,-1.073719516000013,0,0.00089420314,0.1,Low,Legitimate
10,15441,0.2018875940549214,0,1.5238800240724537,0.1531508777822569,-0.3388762635305862,-0.2902805215576415,0,0.0050608674,0.5,Low,Legitimate
7,16166,0.8870603601737317,0,5.2140658141004455,0.2671306514997965,0.3777806867327921,-0.6539087485233138,0,0.003910165,0.4,Low,Legitimate
7,17039,0.1358182909830165,0,1.0260415958332745,0.2216530591346367,-0.3460728186796746,-0.5917668155967618,0,0.0021500876,0.2,Low,Legitimate
10,17703,0.3013689972507698,0,2.2965670206684825,0.0783519917195005,-0.3174865023930182,-0.3720063235528797,0,0.0007087948,0.1,Low,Legitimate
9,17703,0.2746351037720281,0,2.101692150614656,0.0783519917195005,-0.324523134094349,-0.3923061620283783,0,0.0019989526,0.2,Low,Legitimate
4,15420,0.6559775567314006,0,3.893655348069961,0.4178968939922066,-0.1609614279003473,-1.0263813034554896,0,0.00024875652,0.0,None,Legitimate
21,17703,0.2552640911213558,0,1.944480556245719,0.0783519917195005,-0.3292808566651352,1.4205915497912702,0,0.00015085826,0.0,None,Legitimate
14,16856,0.7398378551088983,0,4.314416735011824,0.4852558275593772,-0.0582905744400206,0.6657702736976564,0,0.00053251727,0.1,Low,Legitimate
9,16756,0.4680415158335294,0,2.995732273553991,0.3098079184139659,-0.2772657552820023,-0.4588913168619117,0,0.0008952488,0.1,Low,Legitimate
16,15420,0.9262623460799768,0,5.594711379601839,0.4178968939922066,0.7182577070085483,0.7847264848471284,0,0.0002907529,0.0,None,Legitimate
1,10276,0.0277170153823466,0,0.5709795465857378,0.3045463557541723,-0.3501508665974913,-1.345429905885238,0,9.9744204e-05,0.0,None,Legitimate
16,16570,0.500196624380721,0,3.1354942159291497,0.0990942339314793,-0.2652714967001885,0.8869627045551629,0,0.00127013,0.1,Low,Legitimate
4,15365,0.6428985242637997,0,3.828641396489095,0.1140461642323553,-0.1733155142396155,-0.95667957590995,0,0.0009902626,0.1,Low,Legitimate
8,15649,0.3606863595347024,0,2.468099531471619,0.1527022786970405,-0.3100500620722936,-0.5120415163558518,0,0.0007635349,0.1,Low,Legitimate
7,16166,0.2443163264947842,0,1.8389610707123487,0.2671306514997965,-0.3320795170008917,-0.6420531374634532,0,0.000755779,0.1,Low,Legitimate
3,15420,0.2706394154638053,0,2.0781907597781832,0.4178968939922066,-0.3252827704711972,-1.085343489898846,0,0.0074086334,0.7,Low,Legitimate
17,16570,0.191917684607471,0,1.383791230901772,0.0990942339314793,-0.3412751152469491,0.941018394769483,0,0.028743718,2.9,Low,Legitimate
6,16453,0.4248859754149301,0,2.772588722239781,0.1590786990501735,-0.2932581000577542,-0.719967455263603,0,0.006721098,0.7,Low,Legitimate
11,10938,0.6684351157099369,0,3.9318256327243257,0.1895173032139089,-0.1533250832699258,-0.2466063877420981,0,0.0008051152,0.1,Low,Legitimate
14,16598,0.8734792333053611,0,5.099866427824199,0.0200864022049431,0.2984586566450631,0.6165157900937238,0,7.0889015e-05,0.0,None,Legitimate
18,16453,0.9824530295954804,1,6.621405651764134,0.1590786990501735,2.6453352524866425,1.0405802581638366,0,0.00060653884,0.1,Low,Legitimate
7,17039,0.1642112026740916,0,1.095273387402595,0.2216530591346367,-0.345273201440887,-0.6305555111069986,0,0.0001708687,0.0,None,Legitimate
18,16453,0.2590227768278167,0,1.9530276168241771,0.1590786990501735,-0.3290409714934989,1.0731568661737911,0,0.007714798,0.8,Low,Legitimate
19,16166,0.8728244038945672,0,5.093443405283571,0.2671306514997965,0.2942606661414282,1.1282022788034105,0,0.0005156352,0.1,Low,Legitimate
17,16461,0.8060493597418603,0,4.651576558802248,0.0998682098281825,0.0615720496542392,0.9979590205347816,0,6.6131746e-05,0.0,None,Legitimate
19,16166,0.9144438163387838,0,5.468271089348128,0.2671306514997965,0.5905188531122307,1.1379099816428346,0,0.00030932648,0.0,None,Legitimate
4,15420,0.6684351157099369,0,3.9318256327243257,0.4178968939922066,-0.1533250832699258,-1.0422379200240066,0,0.00018348586,0.0,None,Legitimate
20,17039,0.7961092950664836,0,4.61015772749913,0.2216530591346367,0.0445801833300029,1.2486114866902367,0,0.07221827,7.2,Low,Legitimate
2,15838,0.9265730828245092,0,5.598421958998375,0.3569555631200622,0.7222557932024862,-1.2469419966011028,0,0.0003114295,0.0,None,Legitimate
22,15441,0.1358182909830165,0,1.0260415958332745,0.1531508777822569,-0.3460728186796746,1.5343675117032187,0,0.0002442719,0.0,None,Legitimate
16,15365,0.7296467432331368,0,4.2612704335380815,0.1140461642323553,-0.0737631680105604,0.8784342454446059,0,0.0083797285,0.8,Low,Legitimate
18,16453,0.3468647189149143,0,2.3978952727983707,0.1590786990501735,-0.313248531027444,1.0594692157494403,0,0.0021600104,0.2,Low,Legitimate
2,15838,0.9852953052417952,1,6.728150029682411,0.3569555631200622,2.9835733444937933,-1.2642937257544336,0,0.00095728895,0.1,Low,Legitimate
19,16166,0.7379997682641227,0,4.298645025734831,0.2671306514997965,-0.062968335286928,1.187101291475578,0,0.00020997516,0.0,None,Legitimate
12,3328,0.6529702570512663,0,3.881976084075849,0.3686770314875885,-0.1632403370308919,0.0052884959134133,0,0.0013187703,0.1,Low,Legitimate
18,16461,0.0405204226019725,0,0.636576829071551,0.0998682098281825,-0.3496710962542187,1.0153949813830314,0,0.00023272632,0.0,None,Legitimate
4,15420,0.4424382125439333,0,2.8326249356838407,0.4178968939922066,-0.2892999947257557,-1.0527037081177024,0,0.00050694507,0.1,Low,Legitimate
9,17703,0.123978694343889,0,0.9162907318741552,0.0783519917195005,-0.3472322636759166,-0.3916112505452959,0,0.00030174022,0.0,None,Legitimate
4,15420,0.7075774120720347,0,4.12552017969055,0.4178968939922066,-0.109745943756002,-1.052808997736351,0,0.0006399192,0.1,Low,Legitimate
11,7695,0.4962325364193998,0,3.1126260250254902,0.1935246582352076,-0.2673505015210362,-0.1540778708734877,0,0.0066118776,0.7,Low,Legitimate
14,16598,0.8088723240650686,0,4.666829566374819,0.0200864022049431,0.0680089684264793,0.5868662334822073,0,9.070763e-05,0.0,None,Legitimate
8,15649,0.1528210331908977,0,1.091923300517313,0.1527022786970405,-0.3453131823028263,-0.4808336733883323,0,0.002012103,0.2,Low,Legitimate
0,7695,0.0492034957005972,0,0.6418538861723948,0.1935246582352076,-0.3496311153922793,-1.937199678539241,0,0.00016162822,0.0,None,Legitimate
3,15420,0.0830334226335729,0,0.6931471805599453,0.4178968939922066,-0.3492313067728856,-1.0775520581188311,0,0.27691174,27.7,Medium,Legitimate
17,16570,0.393954502522761,0,2.6239436918052106,0.0990942339314793,-0.3020938705463571,0.9461986440070064,0,0.00052076735,0.1,Low,Legitimate
6,16453,0.4436565814744722,0,2.833213344056216,0.1590786990501735,-0.2892600138638163,-0.713186803822617,0,0.003036484,0.3,Low,Legitimate
16,15420,0.7426818863300411,0,4.330075229041782,0.4178968939922066,-0.0535728327311738,0.8012148391275385,0,0.00032920417,0.0,None,Legitimate
20,16756,0.4248859754149301,0,2.772588722239781,0.3098079184139659,-0.2932581000577542,1.3523638769068147,0,0.00057218573,0.1,Low,Legitimate
20,15649,0.8283381377564456,0,4.795790545596741,0.1527022786970405,0.126540950305731,1.293864964785513,0,0.00047772747,0.0,None,Legitimate
22,10938,0.1900111303444086,0,1.3737155789130306,0.1895173032139089,-0.3414350386947065,1.6189993071731652,0,0.0005984329,0.1,Low,Legitimate
2,16598,0.007670106422946,0,0.009950330853168,0.0200864022049431,-0.3531894121048841,-1.2246837712187355,0,0.00056446943,0.1,Low,Legitimate
15,15420,0.7531995351237856,0,4.3819016268607305,0.4178968939922066,-0.0374205645076645,0.7643424146767108,0,0.00023124351,0.0,None,Legitimate
15,16856,0.8023661637529976,0,4.623010104116422,0.4852558275593772,0.0497776953821222,0.6886602367919167,0,0.00023263824,0.0,None,Legitimate
14,16598,0.998298847991798,1,7.783640596221253,0.0200864022049431,9.242177472484268,0.5906987756010256,0,0.008684405,0.9,Low,Legitimate
3,16856,0.0830334226335729,0,0.6931471805599453,0.4852558275593772,-0.3492313067728856,-1.1361983757062413,0,0.0040642563,0.4,Low,Legitimate
22,15441,0.8664270892218239,0,5.054333149361975,0.1531508777822569,0.2692726274293159,1.5157944229735614,0,0.038296305,3.8,Low,Legitimate
9,16756,0.318266404968979,0,2.360854001118021,0.3098079184139659,-0.3148477655050192,-0.45630119224315,0,0.005481039,0.5,Low,Legitimate
1,4101,0.9235078491750554,0,5.560912373623174,0.0384609699624177,0.682514816434743,-1.5022272059771071,0,0.00056043,0.1,Low,Legitimate
17,16461,0.0830334226335729,0,0.6931471805599453,0.0998682098281825,-0.3492313067728856,0.9788173678644204,0,0.0025158776,0.3,Low,Legitimate
9,16756,0.1528210331908977,0,1.091923300517313,0.3098079184139659,-0.3453131823028263,-0.437601755971114,0,0.000103008366,0.0,None,Legitimate
8,15649,0.6012246889999192,0,3.643882088183201,0.1527022786970405,-0.2043406631045741,-0.5098725502116854,0,0.00097291655,0.1,Low,Legitimate
22,15441,0.4970190339422837,0,3.1179499062782403,0.1531508777822569,-0.2668707311777637,1.5062551835239757,0,0.00018326938,0.0,None,Legitimate
15,16856,0.4044844403403006,0,2.6878474937846906,0.4852558275593772,-0.2984556121098735,0.7133822392506669,0,0.0011907729,0.1,Low,Legitimate
7,16166,0.1358182909830165,0,1.0260415958332745,0.2671306514997965,-0.3460728186796746,-0.6604788207270021,0,0.00067887525,0.1,Low,Legitimate
15,15420,0.0830334226335729,0,0.6931471805599453,0.4178968939922066,-0.3492313067728856,0.7409470614129361,0,0.00082623004,0.1,Low,Legitimate
0,2990,0.5725192849894841,0,3.48216274048526,0.0864373149647392,-0.2271697352719598,-1.569507272293723,0,0.00053507957,0.1,Low,Legitimate
1,4101,0.4631855958596523,0,2.9668182633893485,0.0384609699624177,-0.279544664412547,-1.523537824791635,0,0.0005232363,0.1,Low,Legitimate
3,16598,0.6684351157099369,0,3.9318256327243257,0.0200864022049431,-0.1533250832699258,-1.1650687891397562,0,0.00016524055,0.0,None,Legitimate
14,15838,0.9056501420260036,0,5.3748153375207615,0.3569555631200622,0.5059593301104429,0.5714728912357454,0,0.0010956816,0.1,Low,Legitimate
16,15365,0.7350662027267588,0,4.279301532151069,0.1140461642323553,-0.0686056368203805,0.8147550840857808,0,0.00026000838,0.0,None,Legitimate
21,17703,0.1528210331908977,0,1.091923300517313,0.0783519917195005,-0.3453131823028263,1.4312679171222635,0,7.8165795e-05,0.0,None,Legitimate
3,16856,0.8687462035694348,0,5.068904202220232,0.4852558275593772,0.2784682256753733,-1.1153089153663092,0,0.0006911515,0.1,Low,Legitimate
10,15441,0.9200563890634712,0,5.525452939131784,0.1531508777822569,0.6462921555176652,-0.3168556213046116,0,0.000661571,0.1,Low,Legitimate
0,3328,0.5390474953213931,0,3.342861804649192,0.3686770314875885,-0.2440816398723173,-1.785898496540842,0,0.0005348544,0.1,Low,Legitimate
5,16461,0.8105067642298117,0,4.680741372835166,0.0998682098281825,0.0739661168554469,-0.8539379660324011,0,0.0007583889,0.1,Low,Legitimate
12,4220,0.3203221830924099,0,2.3804716316511167,0.4758500101408589,-0.3140081674042922,-0.0780587662090172,0,0.00014996906,0.0,None,Legitimate
16,15420,0.5103772028075153,0,3.197856457644125,0.4178968939922066,-0.2593543291331603,0.8075322162464695,0,0.00043681735,0.0,None,Legitimate
7,16166,0.8994898299550221,0,5.312713246831769,0.2671306514997965,0.4539842095892495,-0.6656590699645256,0,0.0001630671,0.0,None,Legitimate
1,15838,0.9238712531644236,0,5.564520407322694,0.3569555631200622,0.6862730174570447,-1.3008713392730444,0,0.004821338,0.5,Low,Legitimate
7,16166,0.9275720049015648,0,5.609728172573878,0.2671306514997965,0.7345299178178758,-0.6769461170836825,0,0.0015550992,0.2,Low,Legitimate
22,17703,0.0830334226335729,0,0.6931471805599453,0.0783519917195005,-0.3492313067728856,1.4905459724215668,0,0.00022887604,0.0,None,Legitimate
2,16598,0.1851727661188102,0,1.3056264580524355,0.0200864022049431,-0.3424745411051304,-1.2299482521511782,0,0.0022624366,0.2,Low,Legitimate
20,15649,0.5198204398066059,0,3.2561716096118976,0.1527022786970405,-0.2534771424280715,1.2945598762685953,0,0.0013658141,0.1,Low,Legitimate
14,16598,0.6428985242637997,0,3.828641396489095,0.0200864022049431,-0.1733155142396155,0.6357206165352743,0,0.00015936243,0.0,None,Legitimate
7,16166,0.177151544730291,0,1.249901736214336,0.2671306514997965,-0.343274158343918,-0.6759985105158428,0,0.0015684307,0.2,Low,Legitimate
17,16461,0.845507659572974,0,4.915958247154348,0.0998682098281825,0.1883113820020724,0.96879379616905,0,0.7545295,75.5,High,Legitimate
3,16856,0.4976457741558318,0,3.125443880075648,0.4852558275593772,-0.2661910565247943,-1.1100023185864072,0,0.0011268986,0.1,Low,Legitimate
2,15838,0.5218253062600288,0,3.2577118486533987,0.3569555631200622,-0.253317218980314,-1.243446381261961,0,0.00074912835,0.1,Low,Legitimate
7,16166,0.7804688789250265,0,4.51085950651685,0.2671306514997965,0.0065983644875923,-0.7071221217884431,0,0.00997396,1.0,Low,Legitimate
11,7695,0.6244316326494784,0,3.732178378509084,0.1935246582352076,-0.1902274188399731,-0.1662704087130247,0,0.008441259,0.8,Low,Legitimate
15,15420,0.6461042038994828,0,3.842458542042237,0.4178968939922066,-0.1707567390754952,0.7381884734043362,0,0.00016170746,0.0,None,Legitimate
12,4220,0.4248859754149301,0,2.772588722239781,0.4758500101408589,-0.2932581000577542,-0.065066027267749,0,0.00045470218,0.0,None,Legitimate
11,10938,0.4849933463714024,0,3.044522437723423,0.1895173032139089,-0.2732676690880644,-0.2060277687148309,0,0.0008204139,0.1,Low,Legitimate
2,16598,0.2764135010726562,0,2.1234584270966104,0.0200864022049431,-0.3238034785794402,-1.1870322035899066,0,0.003520306,0.4,Low,Legitimate
7,17039,0.0830334226335729,0,0.6931471805599453,0.2216530591346367,-0.3492313067728856,-0.6277969230983987,0,0.004621937,0.5,Low,Legitimate
17,16570,0.372329331793109,0,2.525728644308256,0.0990942339314793,-0.307251401736537,0.9315633870148162,0,0.00027834976,0.0,None,Legitimate
6,16453,0.9251422893397986,0,5.581501839947369,0.1590786990501735,0.7041444627439475,-0.772022642723595,0,0.00030689195,0.0,None,Legitimate
3,16856,0.4658962033938773,0,2.991724252156452,0.4852558275593772,-0.2775856021775174,-1.1196047318071822,0,0.00067626033,0.1,Low,Legitimate
11,7695,0.2396289417043822,0,1.791759469228055,0.1935246582352076,-0.3332389619971337,-0.152309005280187,0,0.0001530677,0.0,None,Legitimate
4,15420,0.1528210331908977,0,1.091923300517313,0.4178968939922066,-0.3453131823028263,-1.040363764812057,0,0.00020926763,0.0,None,Legitimate
4,15420,0.8761090843975042,0,5.123725855815993,0.4178968939922066,0.3142910779730574,-1.061358514770638,0,0.0014738875,0.1,Low,Legitimate
11,7695,0.1851727661188102,0,1.3056264580524355,0.1935246582352076,-0.3424745411051304,-0.1552571146023548,0,0.0003293357,0.0,None,Legitimate
0,7695,0.2706394154638053,0,2.0781907597781832,0.1935246582352076,-0.3252827704711972,-1.9638379520574003,0,0.006829069,0.7,Low,Legitimate
12,2209,0.4160571896055925,0,2.769458829230853,0.0864491338167939,-0.2934580043674511,0.1283720601139202,0,0.00044064366,0.0,None,Legitimate
10,17703,0.676746006945054,0,3.976873977747762,0.0783519917195005,-0.1439295807141716,-0.3596242643997749,0,0.0002143003,0.0,None,Legitimate
19,17039,0.3214826180536293,0,2.3841650799864684,0.2216530591346367,-0.3138482439565347,1.197735542959112,0,0.0008884561,0.1,Low,Legitimate
8,15649,0.6119723180961142,0,3.690378330237672,0.1527022786970405,-0.197064146231607,-0.5324255865262694,0,0.0007799545,0.1,Low,Legitimate
6,16453,0.962469321329883,1,6.121000468457016,0.1590786990501735,1.463181126663068,-0.748374594375063,0,0.0010619097,0.1,Low,Legitimate
16,15420,0.0032056796356831,0,0.0,0.4178968939922066,-0.3532293929668235,0.7860110181946444,0,0.00017377845,0.0,None,Legitimate
17,16570,0.2851825973378463,0,2.167910189667444,0.0990942339314793,-0.3222842058257438,0.9507260976089073,0,0.0031087913,0.3,Low,Legitimate
18,16453,0.1528210331908977,0,1.091923300517313,0.1590786990501735,-0.3453131823028263,1.045676275706441,0,0.00082815724,0.1,Low,Legitimate
18,16453,0.4706204552556643,0,3.0155349008501706,0.1590786990501735,-0.2756665208044272,1.07418870443655,0,0.00045108632,0.0,None,Legitimate
4,15420,0.289545200785093,0,2.196112848483529,0.4178968939922066,-0.3212846842772593,-1.039437216167947,0,0.000113157526,0.0,None,Legitimate
13,10276,0.8117532223575965,0,4.690521853087595,0.3045463557541723,0.0782040882210211,0.5032662762750196,0,0.00081196264,0.1,Low,Legitimate
1,10276,0.8199271787561401,0,4.74493212836325,0.3045463557541723,0.1025524331421033,-1.3480832042751894,0,0.0005290981,0.1,Low,Legitimate
3,16856,0.8695730793133596,0,5.071918522513154,0.4852558275593772,0.2803873070484635,-1.1110762726966257,0,0.00014862264,0.0,None,Legitimate
18,16453,0.4182621915893921,0,2.771963526845863,0.1590786990501735,-0.2932980809196936,1.0528359697745628,0,6.7269255e-05,0.0,None,Legitimate
22,15441,0.7256686106731928,0,4.238877712954399,0.1531508777822569,-0.0800401633350431,1.5647751535690069,0,0.00013553229,0.0,None,Legitimate
3,15420,0.9435688027330787,0,5.805134968916488,0.4178968939922066,0.9701371372266396,-1.0834272188394372,0,0.010083758,1.0,Low,Legitimate
8,15649,0.7015838796097006,0,4.110053855927281,0.1527022786970405,-0.1135441256402431,-0.514315772118667,0,0.0005650247,0.1,Low,Legitimate
5,15365,0.2514843385169606,0,1.913977101952304,0.1140461642323553,-0.3301204547658621,-0.9379590817141844,0,0.0039690956,0.4,Low,Legitimate
16,15365,0.6263715428342702,0,3.7438410121879104,0.1140461642323553,-0.1882683566049435,0.8464472592990849,0,0.0005724481,0.1,Low,Legitimate
0,7695,0.0830334226335729,0,0.6931471805599453,0.1935246582352076,-0.3492313067728856,-1.952129746463648,0,0.00027393864,0.0,None,Legitimate
9,16756,0.1797462843258768,0,1.275362800412609,0.3098079184139659,-0.3429143305864636,-0.4065834343171625,0,0.0017244812,0.2,Low,Legitimate
14,15838,0.7111148953501845,0,4.150252194160397,0.3569555631200622,-0.1035489101553982,0.5780008475919741,0,0.0007507781,0.1,Low,Legitimate
1,10276,0.1358182909830165,0,1.0260415958332745,0.3045463557541723,-0.3460728186796746,-1.3618761443181888,0,0.0011222953,0.1,Low,Legitimate
15,15420,0.0549582699863416,0,0.688134638736401,0.4178968939922066,-0.3492712876348249,0.7466748166674336,0,0.00038431975,0.0,None,Legitimate
5,16461,0.3333520594648306,0,2.39698576841553,0.0998682098281825,-0.3132885118893834,-0.8477679943795785,0,0.0028210685,0.3,Low,Legitimate
